x,y,z,r_hat_vox,theta_deg,winding_ordinal,dk_to_nearest_measured,ct_brightness
1922.9,2285.5,6096,162.8,114.0,20,1,140
1574.7,2114.6,2384,233.2,120.0,20,1,137
1898.7,2293.4,6096,180.8,120.0,20,1,129
1867.0,2302.7,6352,184.1,120.0,20,1,140
1666.7,2060.1,9488,184.4,120.0,20,1,160
1804.4,2315.3,7184,222.3,126.0,20,1,139
1616.0,2049.7,9616,198.1,126.0,20,1,129
1559.0,2025.3,9744,166.6,126.0,20,1,149
1481.4,1793.4,1424,147.8,150.0,20,1,169
1621.0,2211.4,4624,312.8,150.0,20,1,154
1742.9,1991.8,8144,171.0,150.0,20,1,140
1587.1,1984.3,9104,267.6,150.0,20,1,135
1821.0,1231.5,11024,212.3,150.0,20,1,148
1752.5,1861.3,8144,145.6,198.0,20,1,111
1766.5,2037.7,6096,243.6,204.0,20,1,118
1800.7,2052.1,6288,174.3,210.0,20,1,136
1581.7,1802.5,9616,174.0,210.0,20,1,196
1795.1,2028.7,7120,177.7,216.0,20,1,128
1461.1,1577.0,1808,194.6,228.0,20,1,128
1441.2,1498.1,1360,281.1,234.0,20,1,160
1532.3,1518.0,10320,301.8,246.0,20,1,156
1936.6,1920.6,5328,173.0,258.0,20,1,181
1581.6,1706.9,2192,169.2,270.0,20,1,162
1919.9,1765.3,4304,274.0,270.0,20,1,120
1655.0,1578.4,10320,215.3,270.0,20,1,161
1925.7,1738.3,3024,287.1,282.0,20,1,120
1992.8,1746.6,4176,311.0,282.0,20,1,130
1888.5,1605.0,9232,276.8,288.0,20,1,157
2062.4,1878.9,7440,208.0,294.0,20,1,163
2093.7,1771.2,3984,302.0,300.0,20,1,124
2106.8,1845.6,7440,257.9,300.0,20,1,137
2015.2,1820.7,3344,265.3,306.0,20,1,110
1748.0,1741.4,2128,196.1,324.0,20,1,146
2168.3,1868.8,3984,278.9,324.0,20,1,128
2125.3,1911.9,4560,286.7,330.0,20,1,141
2371.8,857.3,11088,315.8,330.0,20,1,172
1885.9,1922.9,976,410.7,342.0,20,1,106
2366.8,1202.3,11024,370.1,12.0,21,1,160
2083.3,1978.7,8784,369.8,18.0,21,1,142
2138.5,2172.2,4176,242.9,30.0,21,1,139
2058.8,2066.5,9104,322.9,42.0,21,1,143
1618.7,2292.2,912,245.7,48.0,21,1,164
1991.9,2228.1,4624,199.9,60.0,21,1,134
1911.5,2221.1,3152,212.4,72.0,21,1,149
1796.2,2085.7,9616,206.3,72.0,21,1,168
2018.7,2282.3,5648,169.9,78.0,21,1,139
2022.4,2278.6,7440,214.3,78.0,21,1,138
1786.2,2126.5,8848,250.8,78.0,21,1,131
1983.7,2278.0,5520,168.0,84.0,21,1,135
1890.9,2092.9,8208,195.6,84.0,21,1,156
1679.8,2121.4,9936,252.6,84.0,21,1,141
1859.2,2241.6,3344,206.2,90.0,21,1,150
1954.8,2233.3,4944,188.1,90.0,21,1,130
2003.5,2340.9,6992,178.4,90.0,21,1,137
1969.0,2206.3,7632,175.3,90.0,21,1,152
1806.0,2043.1,9040,229.2,90.0,21,1,154
1608.5,2147.9,10000,297.4,90.0,21,1,147
1591.4,2188.5,2320,300.6,96.0,21,1,140
1811.2,2276.7,3024,263.3,102.0,21,1,114
1919.7,2164.0,7696,167.0,102.0,21,1,152
1406.3,2257.1,912,155.1,108.0,21,1,146
1531.7,2108.6,2256,239.3,108.0,21,1,131
1680.0,2089.2,8720,220.7,108.0,21,1,156
1595.9,2097.1,9808,253.3,108.0,21,1,144
1802.7,2087.3,8080,186.4,114.0,21,1,161
1860.2,2280.0,5968,169.6,120.0,21,1,150
1776.8,2060.7,8208,187.4,120.0,21,1,114
1400.0,2043.3,1296,334.9,126.0,21,1,145
1826.4,2296.3,5968,201.7,126.0,21,1,150
1698.6,1961.8,9040,182.8,126.0,21,1,160
1773.2,2204.4,4752,217.2,132.0,21,1,135
1861.4,2256.2,5840,179.9,132.0,21,1,134
1772.1,2233.6,7376,244.8,144.0,21,1,152
1476.9,1796.0,1424,152.9,150.0,21,1,151
1747.5,1859.7,8144,150.8,198.0,21,1,126
1778.4,1898.0,3728,204.7,216.0,21,1,150
1628.6,1819.9,4688,360.8,222.0,21,1,163
1862.6,1860.0,5136,242.5,240.0,21,1,144
1701.8,1695.0,8592,178.5,240.0,21,1,146
1675.7,1728.3,9360,205.8,240.0,21,1,157
1532.3,1660.4,9936,242.2,240.0,21,1,139
1675.4,1663.1,8912,190.6,246.0,21,1,130
1601.9,1539.9,10576,208.2,252.0,21,1,178
1929.8,1952.0,5776,174.2,258.0,21,1,118
1957.9,1823.0,5136,248.4,264.0,21,1,106
1792.3,1610.6,9168,248.9,264.0,21,1,158
1631.5,1661.6,9936,209.7,264.0,21,1,167
1596.8,1455.8,1296,316.5,270.0,21,1,150
1747.8,1610.7,8976,227.1,270.0,21,1,146
2012.3,1942.4,6160,181.2,276.0,21,1,136
1958.0,1917.3,7184,219.4,276.0,21,1,128
1643.8,1472.0,1552,249.4,282.0,21,1,156
2020.4,1868.4,7440,205.0,282.0,21,1,150
1934.2,1702.8,8144,208.1,282.0,21,1,132
1721.8,1631.9,9808,229.3,282.0,21,1,156
2118.0,1627.8,3728,427.5,294.0,21,1,113
2039.6,1858.1,4496,215.3,306.0,21,1,158
1793.5,1553.7,1424,247.9,318.0,21,1,148
2073.5,1888.7,3536,194.7,318.0,21,1,126
2227.5,1828.8,3664,356.2,324.0,21,1,130
2117.7,1823.6,2832,325.6,330.0,21,1,141
1894.4,1648.9,1488,283.7,342.0,21,1,154
2121.4,1475.8,10832,270.9,348.0,21,1,137
2147.7,2142.9,4688,263.9,18.0,22,1,154
2015.5,2102.4,2448,319.1,30.0,22,1,122
2234.8,2206.9,4112,333.5,30.0,22,1,155
2104.4,2040.2,8912,405.9,30.0,22,1,151
2162.5,2258.1,5264,260.7,42.0,22,1,132
1863.1,2076.1,9744,277.4,42.0,22,1,141
2093.4,2264.1,5456,199.5,54.0,22,1,138
2041.0,2290.7,5776,184.3,66.0,22,1,136
1586.4,2056.6,2064,223.7,90.0,22,1,157
1717.9,2155.1,9552,252.7,90.0,22,1,161
1925.0,2307.7,5904,178.3,96.0,22,1,151
1972.8,2291.8,6096,155.9,96.0,22,1,144
1963.6,2284.4,6224,150.1,96.0,22,1,119
1769.0,2059.0,8592,210.7,96.0,22,1,153
1640.7,2175.5,10192,347.6,96.0,22,1,185
1921.3,2320.0,7376,235.4,102.0,22,1,137
1522.1,1985.2,1360,273.0,108.0,22,1,142
1815.2,2068.7,8208,179.1,108.0,22,1,116
1776.4,2031.7,8464,172.4,108.0,22,1,130
1624.0,2102.4,9680,219.4,108.0,22,1,144
1526.8,1902.1,2000,191.5,114.0,22,1,169
1917.2,2298.4,6096,176.9,114.0,22,1,124
1914.0,2301.0,6160,195.2,114.0,22,1,134
1853.0,2170.0,7760,191.7,114.0,22,1,151
1793.0,2186.1,7952,244.5,114.0,22,1,148
1746.2,1748.2,10896,345.3,114.0,22,1,177
1597.1,2188.9,2448,284.1,120.0,22,1,140
1742.7,2189.1,7888,249.5,126.0,22,1,135
1730.0,2028.4,8400,194.1,126.0,22,1,108
1627.0,2114.7,9104,326.5,126.0,22,1,146
1850.2,1297.0,11024,231.1,132.0,22,1,151
1811.8,2246.0,5840,210.1,144.0,22,1,195
1538.0,1958.9,8976,242.3,150.0,22,1,157
1300.3,1805.5,1488,331.6,168.0,22,1,100
1420.8,2032.1,2768,412.2,174.0,22,1,157
1290.8,1786.0,10640,376.2,174.0,22,1,188
1301.4,1792.1,1232,279.3,186.0,22,1,143
1723.6,1992.4,3664,220.5,192.0,22,1,132
1547.0,1886.1,3152,327.2,204.0,22,1,140
1662.0,1951.5,5328,339.9,204.0,22,1,145
1403.7,1586.3,10576,303.2,210.0,22,1,167
1772.8,1894.0,3728,211.7,216.0,22,1,122
1580.6,1799.8,3216,337.7,222.0,22,1,151
1474.5,1690.7,2192,214.1,240.0,22,1,141
1518.5,1546.5,1936,203.5,246.0,22,1,134
1503.4,1700.7,2192,192.1,246.0,22,1,144
1741.8,1670.5,8464,216.0,246.0,22,1,150
1926.4,1952.3,5840,178.9,252.0,22,1,113
1544.5,1518.5,1680,182.0,258.0,22,1,144
1770.6,1682.2,3280,361.0,258.0,22,1,141
1945.5,1952.3,5840,174.0,258.0,22,1,133
1709.0,1695.0,8720,188.5,258.0,22,1,135
1949.1,1870.3,5392,227.0,264.0,22,1,144
1818.0,1767.6,2704,223.6,270.0,22,1,160
1889.4,1693.2,7888,294.0,270.0,22,1,155
1747.8,1595.6,8976,242.2,270.0,22,1,172
1938.6,1789.3,4496,244.3,276.0,22,1,156
1958.8,1909.5,7184,227.2,276.0,22,1,121
1962.9,1063.7,10960,190.0,282.0,22,1,171
2045.5,1860.5,7440,219.2,288.0,22,1,142
1938.5,1638.9,9296,294.2,288.0,22,1,156
2076.6,1966.6,6224,194.6,300.0,22,1,142
2079.0,1825.8,4368,247.5,306.0,22,1,158
2078.3,1979.2,6352,202.8,306.0,22,1,148
2059.0,1885.5,3088,267.5,324.0,22,1,112
1854.5,1582.9,2000,288.5,330.0,22,1,125
2121.0,1821.7,2832,329.4,330.0,22,1,158
2239.7,1917.7,7440,302.4,330.0,22,1,126
2197.5,2037.4,2960,340.5,6.0,23,1,127
2131.8,2092.9,3856,227.9,18.0,23,1,179
2131.2,2138.7,4240,230.5,18.0,23,1,113
2207.1,2213.5,2896,418.3,30.0,23,1,140
2048.6,2190.5,4240,183.9,42.0,23,1,162
1917.8,2030.1,10256,302.6,42.0,23,1,125
2063.9,2300.9,5584,209.6,66.0,23,1,148
1921.5,2074.1,8464,225.8,66.0,23,1,152
1733.0,2127.9,10064,312.8,66.0,23,1,156
1662.1,1913.9,1616,228.7,72.0,23,1,129
1724.9,2090.1,9936,231.2,72.0,23,1,146
1904.6,2295.4,3152,282.4,78.0,23,1,226
1986.4,2328.0,5968,199.2,78.0,23,1,125
1849.7,2292.4,2704,302.8,84.0,23,1,143
1870.3,2306.6,3088,265.4,84.0,23,1,177
1768.2,2069.5,8720,191.2,84.0,23,1,141
1949.9,2387.1,6480,217.8,96.0,23,1,147
1568.0,1899.8,2000,176.5,102.0,23,1,148
1902.5,2291.4,4944,251.7,102.0,23,1,148
1870.9,2326.4,4048,287.0,108.0,23,1,146
1832.2,2391.8,6864,252.7,120.0,23,1,163
1693.7,1968.4,9040,191.1,126.0,23,1,130
1211.1,1677.7,1424,400.4,186.0,23,1,112
1411.7,1695.1,8848,372.2,210.0,23,1,149
1775.2,2014.2,7120,202.4,216.0,23,1,127
1798.6,1887.4,3728,195.7,222.0,23,1,138
1663.8,1649.1,3216,412.3,246.0,23,1,138
1854.7,1888.1,7184,260.1,252.0,23,1,132
1577.7,1555.8,10320,250.1,252.0,23,1,166
1879.6,1711.3,7824,282.3,264.0,23,1,151
1759.5,1743.4,2512,218.9,270.0,23,1,153
1685.7,1493.3,1232,344.9,288.0,23,1,102
1655.6,1467.8,1744,257.9,294.0,23,1,146
2067.5,1878.9,6288,285.1,294.0,23,1,130
1828.4,1560.4,1424,270.8,324.0,23,1,172
2063.1,1882.5,3088,272.6,324.0,23,2,155
1857.7,1581.1,2000,292.1,330.0,23,2,141
2211.3,2216.0,2896,423.2,30.0,24,1,139
1637.2,1897.6,1744,212.5,66.0,24,1,106
1926.7,2101.8,9168,266.7,66.0,24,1,121
1716.6,2093.1,10000,265.6,66.0,24,1,170
1780.3,2166.2,9680,286.5,72.0,24,1,158
1689.4,2099.4,10000,261.8,72.0,24,1,159
1871.0,2313.0,3088,271.8,84.0,24,1,152
1909.2,2219.0,8016,283.8,84.0,24,1,147
1892.7,2109.8,8208,212.6,84.0,24,1,149
1674.5,2001.8,10512,234.7,84.0,24,1,149
1792.1,2105.1,9104,256.0,96.0,24,1,138
1774.7,2137.0,9232,270.3,96.0,24,1,137
1661.8,2179.0,9680,286.9,96.0,24,1,152
1821.0,1869.3,10832,339.1,96.0,24,1,167
1804.9,2306.3,3024,293.6,102.0,24,1,124
1840.8,2363.7,4112,340.3,108.0,24,1,121
1898.1,2320.8,5712,212.1,108.0,24,1,155
1901.3,2321.4,5776,209.4,108.0,24,1,148
1815.2,2202.9,7824,230.8,114.0,24,1,192
1549.8,2016.0,8976,266.4,138.0,24,1,155
1229.1,1943.4,1360,435.7,150.0,24,1,131
1452.9,1809.8,1424,180.6,150.0,24,1,186
1304.8,1934.3,10128,335.6,162.0,24,1,149
1329.8,1710.3,1232,272.9,204.0,24,1,182
1739.6,2025.7,6096,273.1,204.0,24,1,118
1301.6,1548.3,1552,335.3,210.0,24,1,255
1549.6,1820.9,3216,348.5,216.0,24,1,149
1538.5,1763.3,2512,297.4,222.0,24,1,153
1609.4,1802.7,4688,386.5,222.0,24,1,116
1848.9,1973.5,6800,214.2,246.0,24,1,138
1771.8,1661.7,8336,221.2,246.0,24,1,183
1558.5,1594.2,9680,327.8,246.0,24,1,154
1516.3,1493.2,1680,213.8,252.0,24,1,125
1922.1,1864.5,5264,224.0,258.0,24,1,102
1566.2,1640.7,2064,193.3,264.0,24,1,152
1878.8,1704.2,7824,289.5,264.0,24,1,148
1706.7,1627.3,8784,238.4,264.0,24,1,153
1892.4,1726.6,7952,236.2,270.0,24,1,134
1635.7,1447.6,1360,279.4,276.0,24,1,115
2011.6,1922.9,6096,215.1,276.0,24,1,118
2019.4,1985.6,6864,196.9,288.0,24,1,131
1657.9,1462.6,1744,263.6,294.0,24,1,115
1762.5,1411.9,1744,360.4,306.0,24,1,182
1800.6,1593.3,10320,247.7,306.0,24,1,164
2109.8,1980.7,5904,223.6,318.0,24,1,150
2067.2,1879.5,3088,277.6,324.0,24,1,133
1860.8,1579.2,2000,295.8,330.0,24,2,146
2149.6,1964.7,8720,410.3,12.0,25,1,125
2142.4,2142.3,4240,242.3,18.0,25,1,119
1910.8,2066.2,2192,380.2,30.0,25,1,131
1926.4,2066.2,2256,370.3,30.0,25,1,135
2160.2,2220.1,3472,316.4,30.0,25,1,138
2039.0,2151.8,2704,273.2,36.0,25,1,123
2060.4,2201.2,4240,199.8,42.0,25,1,147
1990.6,2228.8,2704,293.6,54.0,25,1,151
2073.3,2250.4,4944,237.0,60.0,25,1,139
1718.4,2097.2,10000,270.2,66.0,25,1,124
2064.8,2342.6,6160,231.3,72.0,25,1,117
1756.1,2202.0,10192,380.5,78.0,25,1,158
1886.0,2452.0,4176,403.5,96.0,25,1,124
1910.8,2345.8,6928,199.4,96.0,25,1,132
1937.0,2286.8,5456,188.1,102.0,25,1,152
1632.1,2156.1,9424,273.1,120.0,25,1,124
1868.2,2304.8,6416,182.9,126.0,25,1,176
1797.3,2303.7,5712,248.5,132.0,25,1,140
1699.2,2262.3,4112,332.0,138.0,25,1,122
1457.9,2181.5,2512,372.8,144.0,25,1,154
1224.7,1946.0,1360,440.9,150.0,25,1,145
1675.9,2172.6,4240,258.4,156.0,25,1,145
1377.2,1795.0,1424,244.1,162.0,25,1,188
1291.0,1789.2,10192,388.2,186.0,25,1,166
1717.5,1903.9,3600,248.2,210.0,25,1,150
1620.4,1953.8,7184,363.4,210.0,25,1,154
1703.6,1795.8,4624,320.3,234.0,25,1,142
1536.7,1456.1,1552,265.7,258.0,25,1,144
2001.3,1845.1,7440,225.0,276.0,25,1,146
1749.3,1624.9,9808,243.2,288.0,25,1,166
1789.2,1409.1,1360,365.4,300.0,25,1,116
1747.9,1450.6,1808,313.1,300.0,25,1,143
2254.5,1737.9,3600,433.4,318.0,25,1,141
1952.4,1659.0,9680,350.7,318.0,25,1,156
1863.9,1577.4,2000,299.4,330.0,25,1,148
1927.0,1919.3,1296,361.4,24.0,26,1,145
1913.3,2067.6,2192,383.1,30.0,26,2,109
2150.4,2066.8,8912,459.0,30.0,26,1,149
2060.0,2181.5,2576,348.2,36.0,26,1,115
1801.7,1933.2,1424,287.5,48.0,26,1,155
1690.4,2083.7,2128,248.5,66.0,26,1,137
1757.2,2206.9,10192,385.5,78.0,26,1,154
1691.4,2183.8,2384,271.2,90.0,26,1,156
1844.8,2305.3,2896,300.9,90.0,26,1,153
1896.7,2482.0,4688,420.7,90.0,26,1,152
1657.3,1965.3,10768,321.3,102.0,26,1,151
1789.8,2369.1,4624,330.3,108.0,26,1,183
1802.3,2108.2,8208,220.6,108.0,26,1,105
1664.0,2192.7,9488,307.3,108.0,26,1,141
1860.6,2317.0,5904,204.3,114.0,26,1,163
1662.8,2319.6,2896,364.0,120.0,26,1,148
1534.5,2193.0,3792,426.7,156.0,26,1,139
1373.2,1796.2,1424,248.2,162.0,26,2,177
1351.8,1791.4,9744,320.9,198.0,26,1,150
1849.6,1920.7,5776,232.8,240.0,26,1,111
1689.7,1621.9,8592,249.2,246.0,26,1,179
1574.7,1632.8,9808,244.6,246.0,26,1,148
1483.4,1496.2,1744,217.9,252.0,26,1,144
1660.5,1700.6,2448,254.7,252.0,26,1,159
1892.8,1970.5,6864,212.9,252.0,26,1,145
1457.6,1581.4,1104,334.4,258.0,26,1,125
1897.7,1924.1,7056,229.5,258.0,26,1,140
2013.6,1904.0,6096,234.1,276.0,26,1,117
1987.0,1877.6,6352,267.1,276.0,26,1,129
1995.9,1820.8,7504,239.3,276.0,26,1,137
2006.4,1960.9,7056,197.4,288.0,26,1,150
1957.1,1698.1,8016,250.9,288.0,26,1,134
2010.8,1696.9,7952,291.0,294.0,26,1,143
1750.1,1446.7,1808,317.5,300.0,26,1,143
2123.7,1813.4,3216,361.2,324.0,26,1,146
1915.8,2069.1,2192,385.9,30.0,27,2,128
2063.9,2184.3,2576,353.0,36.0,27,1,150
2204.8,1502.8,10960,378.6,42.0,27,1,144
2015.2,2190.5,9104,392.6,60.0,27,1,107
2017.5,2450.2,6864,283.5,78.0,27,1,134
1601.1,1961.9,1872,230.6,90.0,27,1,170
1970.9,2442.7,6608,258.6,90.0,27,1,131
1691.8,2153.1,9680,259.5,90.0,27,1,141
1865.3,2221.1,7952,259.7,96.0,27,1,162
1898.6,2342.3,5904,216.7,102.0,27,1,171
1857.7,2373.6,7184,250.3,108.0,27,1,119
1476.4,2218.4,2320,360.0,114.0,27,1,140
1891.9,2292.0,5456,207.1,114.0,27,1,143
1837.4,2205.0,7760,230.0,114.0,27,1,126
1659.5,2325.3,2896,370.5,120.0,27,1,150
1861.9,2313.4,6416,193.5,126.0,27,1,153
1808.6,2307.3,6416,224.9,138.0,27,1,142
1426.3,1825.2,1424,211.4,150.0,27,1,160
1369.3,1797.5,1424,252.4,162.0,27,3,177
1317.6,1820.5,10640,355.1,168.0,27,1,142
1143.4,2086.8,976,353.8,174.0,27,1,150
1161.7,1805.8,8272,734.9,186.0,27,1,167
1550.4,1972.7,7056,432.5,204.0,27,1,158
1727.7,1742.4,7824,308.6,234.0,27,1,149
1479.6,1484.6,1744,230.1,252.0,27,1,156
1894.8,1694.5,3536,326.2,264.0,27,1,126
1943.8,1791.6,7632,240.7,264.0,27,1,136
1978.6,1810.9,5584,298.5,270.0,27,1,125
1892.5,1610.2,8272,272.5,270.0,27,1,138
1669.6,1436.5,1744,292.2,294.0,27,1,255
2095.7,1745.1,3600,326.7,300.0,27,1,145
1842.0,1569.4,10256,298.2,300.0,27,1,188
1798.0,1520.1,1232,372.4,306.0,27,1,199
2138.0,1011.2,10960,320.6,312.0,27,1,155
2128.7,1809.8,3216,367.4,324.0,27,1,110
2061.5,1706.9,9424,362.0,324.0,27,1,119
1972.4,1678.8,10064,401.4,336.0,27,1,170
1918.2,2070.5,2192,388.8,30.0,28,1,128
2241.1,2210.7,3856,376.4,30.0,28,1,112
2209.6,1507.2,10960,385.0,42.0,28,1,160
1981.0,2155.5,8848,369.1,48.0,28,1,145
1896.5,2298.3,2768,316.2,78.0,28,1,137
1578.5,1968.2,1744,266.2,84.0,28,1,158
1614.7,2102.7,2064,271.3,84.0,28,1,122
1912.3,2386.3,7120,254.5,96.0,28,1,136
1583.6,2080.6,10512,319.1,102.0,28,1,177
1498.8,2135.3,2128,293.0,108.0,28,1,170
1855.5,2328.3,5904,216.7,114.0,28,1,145
1536.6,2097.0,10384,357.2,114.0,28,1,168
1600.2,1784.2,2896,329.1,222.0,28,1,111
1831.1,1931.3,6224,252.0,234.0,28,1,120
1878.1,1765.5,7696,247.2,252.0,28,1,120
1960.3,1733.2,4624,329.0,282.0,28,1,123
2041.6,1889.8,6096,252.5,282.0,28,1,123
2052.0,1775.4,7632,268.8,288.0,28,1,126
2046.6,1754.4,3536,289.5,294.0,28,1,128
2030.2,1786.8,4432,281.6,294.0,28,1,174
2099.0,1739.3,3600,333.3,300.0,28,1,141
1801.2,1515.6,1232,377.9,306.0,28,1,147
2091.2,1749.5,2576,386.7,324.0,28,1,144
2151.5,2062.1,2704,341.0,12.0,29,1,140
1881.5,2201.2,8784,368.6,66.0,29,1,138
1660.4,2191.1,2128,341.8,78.0,29,1,154
1958.5,2273.9,7952,318.0,78.0,29,1,127
1815.7,1920.0,10832,390.1,96.0,29,1,158
1433.6,2339.9,976,296.6,102.0,29,1,146
1942.1,2363.6,6160,246.4,102.0,29,1,135
1777.7,2535.4,3664,522.8,108.0,29,1,148
1482.9,1940.2,1616,266.8,114.0,29,1,155
1685.4,2150.4,9104,328.3,114.0,29,1,138
1693.2,2139.1,9168,307.4,114.0,29,1,164
1590.7,2301.8,2576,375.3,120.0,29,1,140
1831.9,2323.9,5904,223.5,120.0,29,1,159
1361.4,1800.1,1424,260.7,162.0,29,3,179
1589.4,1806.0,2960,333.1,216.0,29,1,162
1335.2,1476.0,1488,389.4,222.0,29,1,146
1745.4,1649.7,8400,242.7,246.0,29,1,173
1564.6,1327.1,1360,400.6,264.0,29,1,153
1573.4,1466.8,1936,267.1,264.0,29,1,161
1961.6,1917.2,7120,217.2,276.0,29,1,143
1707.6,1538.1,9808,319.9,276.0,29,1,164
2084.5,1943.5,6736,266.2,300.0,29,1,131
1798.4,1597.5,2064,316.9,312.0,29,1,138
2231.2,1712.0,3920,422.4,312.0,29,1,110
2392.1,1823.3,3600,503.2,336.0,29,1,150
2039.9,2349.5,5776,238.9,72.0,30,1,141
1865.3,2183.3,8912,363.8,72.0,30,1,165
1956.7,2349.3,6224,215.3,96.0,30,1,133
1941.0,2369.1,6160,252.0,102.0,30,1,122
1917.9,2307.9,7504,254.7,102.0,30,1,159
1636.8,2305.1,2704,362.3,120.0,30,1,132
1754.0,2372.6,4112,383.9,120.0,30,1,126
1605.5,2084.2,8976,284.6,120.0,30,1,146
1432.6,1963.9,2000,292.7,126.0,30,1,135
1782.9,2350.8,5328,322.6,126.0,30,1,120
1591.8,2254.5,2768,357.2,132.0,30,1,169
1592.2,2403.2,4432,483.3,132.0,30,1,133
1793.9,1359.6,11024,315.2,132.0,30,1,129
1498.4,2209.1,3792,466.2,156.0,30,1,127
1357.4,1801.4,1424,264.9,162.0,30,2,182
1445.2,2089.3,2896,408.5,168.0,30,1,191
1606.3,2084.6,4176,323.7,174.0,30,1,142
1614.4,2098.7,4240,299.2,174.0,30,1,143
1207.8,1712.8,10064,418.4,198.0,30,1,148
1329.5,1470.9,1488,397.1,222.0,30,1,118
1420.2,1479.6,1552,292.2,234.0,30,1,158
1429.0,1492.6,1744,243.4,240.0,30,1,152
1837.9,1823.0,5200,290.6,240.0,30,1,142
1803.7,1705.9,4944,371.4,246.0,30,1,156
1537.4,1424.6,1232,399.0,264.0,30,1,158
1860.3,1614.5,8144,293.5,264.0,30,1,142
1806.4,1527.2,9296,393.7,264.0,30,1,177
1782.8,1570.8,8656,291.1,270.0,30,1,126
1688.8,1533.5,9936,338.5,276.0,30,1,156
1834.9,1475.2,10192,388.2,294.0,30,1,149
2101.5,1893.8,7248,271.4,300.0,30,1,116
1861.3,1400.1,10576,390.1,300.0,30,1,172
1976.4,2225.3,9616,415.2,54.0,31,1,160
2015.6,2225.0,8080,337.1,66.0,31,1,138
1942.1,2147.2,8144,246.2,78.0,31,1,145
1909.1,2328.6,7824,336.6,90.0,31,1,147
1956.2,2354.6,6224,220.7,96.0,31,1,118
1713.2,2212.2,8720,334.7,96.0,31,1,161
1885.3,2370.2,6352,238.6,108.0,31,1,139
1620.6,2113.8,8784,272.9,114.0,31,1,153
1461.5,2134.3,9936,326.5,126.0,31,1,130
1658.0,2161.9,8080,329.5,132.0,31,1,104
1495.5,2210.3,3792,469.4,156.0,31,2,141
1353.4,1802.7,1424,269.1,162.0,31,1,182
1441.9,2109.2,7952,473.7,162.0,31,1,125
1421.7,1855.1,3472,508.5,204.0,31,1,145
1542.4,1672.0,2448,334.8,234.0,31,1,142
1789.4,1808.7,5072,307.0,234.0,31,1,118
1855.9,1630.7,2704,362.6,276.0,31,1,162
1902.2,1497.6,3280,540.7,276.0,31,1,114
1954.4,1675.0,4432,371.1,276.0,31,1,127
1738.8,1396.5,10576,349.1,282.0,31,1,169
1700.2,1607.6,2128,272.7,294.0,31,1,157
2116.6,1742.0,7568,333.5,294.0,31,1,151
2043.4,1767.0,4560,332.9,300.0,31,1,156
2150.0,1795.7,6288,396.8,300.0,31,1,101
1998.5,1287.6,10640,567.5,306.0,31,1,167
2137.5,1743.1,2640,416.6,324.0,31,1,172
2225.3,1803.5,3536,366.5,324.0,31,1,129
2094.3,2290.9,8080,431.7,60.0,32,1,151
1656.3,1940.6,1744,259.6,66.0,32,1,155
1782.8,2207.8,8720,330.3,84.0,32,1,148
1606.5,2068.6,1360,343.1,90.0,32,1,146
1866.0,2417.1,3024,397.9,90.0,32,1,161
1614.7,2273.1,2384,368.5,102.0,32,1,140
1671.5,2172.3,8208,338.5,126.0,32,1,156
1533.1,2133.3,8976,365.4,126.0,32,1,130
1492.7,2211.6,3792,472.5,156.0,32,2,156
1293.2,1626.3,9744,449.6,216.0,32,1,129
1360.8,1450.4,1680,331.1,228.0,32,1,143
1812.5,1905.6,6224,283.8,234.0,32,1,110
1789.6,1742.9,7440,376.5,240.0,32,1,122
1828.8,1550.5,8336,315.1,264.0,32,1,154
1892.4,1660.3,7952,302.5,270.0,32,1,111
2014.3,1730.2,7568,318.2,276.0,32,1,122
1691.2,1511.3,9936,360.9,276.0,32,1,193
1903.0,1089.0,10832,445.5,276.0,32,1,151
1682.5,1375.3,1424,351.9,282.0,32,1,143
1997.0,1637.4,3408,425.8,288.0,32,1,133
1799.1,1422.0,1296,404.6,300.0,32,1,154
2090.0,1614.1,3088,494.9,300.0,32,1,144
2135.7,1864.2,6224,312.8,300.0,32,1,131
2101.2,2302.9,8080,445.5,60.0,33,1,167
2068.6,2425.3,7056,302.9,66.0,33,1,110
1593.1,2084.7,10640,345.5,102.0,33,1,160
1489.8,2212.9,3792,475.7,156.0,33,1,156
1578.9,1719.8,3856,452.4,222.0,33,1,131
1393.7,1480.1,1424,322.2,228.0,33,1,189
1684.2,1693.3,4688,425.0,240.0,33,1,128
1919.9,1673.2,4304,366.1,270.0,33,1,156
1978.4,1815.4,5968,319.6,276.0,33,1,137
1953.0,1537.4,9936,447.7,312.0,33,1,141
2191.1,2264.3,8080,467.2,48.0,34,1,154
1730.2,2091.4,1424,391.0,72.0,34,1,110
1693.7,2136.1,1360,419.7,78.0,34,1,164
1993.4,2399.4,6160,276.8,90.0,34,1,162
1664.9,2172.8,10640,426.1,90.0,34,1,150
1948.1,2359.2,7568,314.2,96.0,34,1,150
1911.7,2300.3,7632,275.3,102.0,34,1,145
1359.3,2255.1,2128,460.1,120.0,34,1,148
1796.8,2366.6,6352,276.0,126.0,34,1,146
1145.0,1959.4,10320,536.3,162.0,34,1,125
2618.5,1255.8,11024,627.3,12.0,35,1,123
2227.3,2421.9,4048,455.4,54.0,35,1,136
1962.7,2388.4,6096,252.9,96.0,35,1,157
1916.6,2349.6,7568,309.7,102.0,35,1,147
1530.3,2359.5,2512,458.5,120.0,35,1,154
