z,theta_deg,r_l1_vox,r_um,k_inner,k_outer,n_in_pack,material
8240,204.0,761.2,13153,51,52,3,1
8240,204.0,780.5,13487,52,53,2,1
8240,210.0,55.0,950,3,4,3,1
8240,210.0,68.5,1184,3,4,3,1
8240,210.0,122.5,2117,8,9,3,1
8240,210.0,133.5,2307,8,9,3,1
8240,210.0,213.9,3696,14,15,2,1
8240,210.0,445.2,7694,36,37,2,1
8240,210.0,489.2,8454,40,41,2,1
8240,210.0,549.5,9495,44,45,2,1
8240,210.0,680.5,11759,54,55,2,1
8240,210.0,789.4,13640,61,63,2,1
8240,216.0,48.5,838,2,3,3,1
8240,216.0,62.0,1071,2,3,3,1
8240,216.0,121.0,2091,7,8,2,1
8240,216.0,138.5,2393,8,10,2,1
8240,216.0,219.0,3784,15,16,2,1
8240,216.0,286.5,4951,21,22,2,1
8240,216.0,541.0,9348,47,49,2,1
8240,216.0,650.8,11245,57,58,2,1
8240,216.0,739.2,12774,64,65,2,1
8240,222.0,43.0,743,2,4,3,1
8240,222.0,56.5,976,2,4,3,1
8240,222.0,598.0,10333,62,63,2,1
8240,228.0,32.5,562,1,5,4,1
8240,228.0,43.5,752,1,5,4,1
8240,228.0,54.5,942,1,5,4,1
8240,228.0,371.5,6420,37,39,2,1
8240,228.0,392.9,6789,39,41,2,1
8240,228.0,416.5,7197,41,45,2,1
8240,234.0,26.9,464,1,3,4,1
8240,234.0,38.8,670,1,3,4,1
8240,234.0,50.6,875,1,3,4,1
8240,234.0,282.4,4880,27,28,2,1
8240,234.0,298.7,5161,28,31,2,1
8240,234.0,342.6,5921,34,36,2,1
8240,234.0,363.0,6273,36,39,2,1
8240,234.0,533.9,9225,55,57,2,1
8240,234.0,576.2,9958,60,61,4,1
8240,234.0,583.0,10074,60,61,4,1
8240,234.0,589.8,10191,60,61,4,1
8240,240.0,32.6,564,3,4,4,1
8240,240.0,41.8,721,3,4,4,1
8240,240.0,50.9,879,3,4,4,1
8240,240.0,81.6,1410,5,7,2,1
8240,240.0,192.6,3329,19,20,2,1
8240,240.0,253.3,4378,25,26,2,1
8240,240.0,408.8,7063,43,44,2,1
8240,240.0,423.2,7312,44,46,3,1
8240,240.0,431.3,7453,44,46,3,1
8240,240.0,552.4,9546,56,59,2,1
8240,246.0,31.6,546,2,3,4,1
8240,246.0,40.8,704,2,3,4,1
8240,246.0,49.9,862,2,3,4,1
8240,246.0,79.5,1374,4,6,2,1
8240,246.0,240.5,4156,24,25,3,1
8240,246.0,251.0,4337,24,25,3,1
8240,246.0,273.0,4717,25,30,2,1
8240,246.0,363.9,6288,39,43,2,1
8240,246.0,405.6,7009,46,47,2,1
8240,246.0,447.5,7733,51,52,2,1
8240,246.0,464.8,8031,52,56,2,1
8240,246.0,481.4,8319,56,58,2,1
8240,252.0,30.3,523,2,3,5,1
8240,252.0,39.0,674,2,3,5,1
8240,252.0,47.8,826,2,3,5,1
8240,252.0,56.6,977,2,3,5,1
8240,252.0,73.9,1277,3,6,3,1
8240,252.0,82.4,1425,3,6,3,1
8240,252.0,182.9,3161,17,18,2,1
8240,252.0,203.9,3524,18,23,2,1
8240,252.0,358.1,6187,37,38,2,1
8240,252.0,379.1,6552,38,42,2,1
8240,252.0,401.5,6938,42,45,2,1
8240,252.0,422.9,7308,45,49,2,1
8240,252.0,459.1,7934,51,53,2,1
8240,258.0,41.6,719,2,3,2,1
8240,258.0,210.1,3631,22,23,2,1
8240,258.0,263.0,4545,27,28,2,1
8240,258.0,280.4,4845,28,31,2,1
8240,258.0,470.8,8135,51,54,2,1
8240,264.0,30.9,535,2,3,5,1
8240,264.0,40.9,706,2,3,5,1
8240,264.0,50.8,878,2,3,5,1
8240,264.0,60.7,1049,2,3,5,1
8240,264.0,206.8,3573,22,23,2,1
8240,264.0,399.7,6906,45,46,2,1
8240,264.0,446.1,7709,50,53,2,1
8240,270.0,32.9,568,2,3,4,1
8240,270.0,44.2,765,2,3,4,1
8240,270.0,55.6,961,2,3,4,1
8240,270.0,140.8,2432,11,13,3,1
8240,270.0,148.5,2567,11,13,3,1
8240,270.0,166.2,2872,13,18,3,1
8240,270.0,176.1,3043,13,18,3,1
8240,270.0,198.8,3434,18,23,2,1
8240,270.0,422.5,7301,44,47,2,1
8240,270.0,445.7,7702,47,52,2,1
8240,276.0,13.8,238,0,2,2,1
8240,276.0,34.7,599,2,3,3,1
8240,276.0,47.3,818,2,3,3,1
8240,276.0,379.2,6553,43,44,2,1
8240,282.0,14.2,246,0,2,2,1
8240,282.0,33.1,572,2,3,4,1
8240,282.0,43.2,747,2,3,4,1
8240,282.0,53.4,922,2,3,4,1
8240,282.0,112.8,1948,8,9,2,1
8240,282.0,151.0,2609,12,13,2,1
8240,282.0,223.4,3861,20,23,2,1
8240,282.0,266.5,4605,26,27,2,1
8240,282.0,318.9,5510,31,32,2,1
8240,288.0,36.2,625,2,3,4,1
8240,288.0,49.4,853,2,3,4,1
8240,288.0,62.6,1081,2,3,4,1
8240,288.0,290.5,5020,28,29,2,1
8240,288.0,308.0,5322,29,30,2,1
8240,288.0,381.4,6590,37,38,2,1
8240,288.0,398.4,6884,38,40,2,1
8240,288.0,448.3,7747,45,47,3,1
8240,288.0,456.9,7896,45,47,3,1
8240,288.0,474.2,8195,47,50,2,1
8240,294.0,38.6,667,2,3,4,1
8240,294.0,53.2,920,2,3,4,1
8240,294.0,67.9,1173,2,3,4,1
8240,294.0,212.1,3664,18,19,2,1
8240,294.0,228.6,3950,19,23,2,1
8240,294.0,248.8,4298,23,24,2,1
8240,294.0,283.5,4899,26,28,2,1
8240,300.0,15.8,272,0,2,2,1
8240,300.0,34.9,604,2,3,7,1
8240,300.0,43.9,758,2,3,7,1
8240,300.0,52.8,912,2,3,7,1
8240,300.0,61.7,1066,2,3,7,1
8240,300.0,70.6,1221,2,3,7,1
8240,300.0,79.6,1375,2,3,7,1
8240,300.0,141.8,2449,7,8,2,1
8240,300.0,251.8,4350,20,21,2,1
8240,300.0,393.8,6805,35,36,3,1
8240,300.0,400.7,6924,35,36,3,1
8240,300.0,433.7,7494,38,39,2,1
8240,300.0,451.4,7800,39,42,2,1
8240,300.0,465.5,8044,42,43,2,1
8240,306.0,18.8,324,1,2,2,1
8240,306.0,38.4,664,2,3,7,1
8240,306.0,48.9,844,2,3,7,1
8240,306.0,59.3,1024,2,3,7,1
8240,306.0,69.7,1205,2,3,7,1
8240,306.0,80.1,1385,2,3,7,1
8240,306.0,90.6,1565,2,3,7,1
8240,306.0,157.0,2713,8,9,2,1
8240,306.0,278.8,4817,21,22,2,1
8240,306.0,314.0,5426,24,25,2,1
8240,306.0,446.8,7720,38,40,2,1
8240,312.0,19.8,341,1,2,2,1
8240,312.0,39.4,680,2,3,7,1
8240,312.0,49.2,850,2,3,7,1
8240,312.0,59.1,1021,2,3,7,1
8240,312.0,68.9,1191,2,3,7,1
8240,312.0,78.8,1361,2,3,7,1
8240,312.0,88.6,1532,2,3,7,1
8240,312.0,107.8,1862,3,4,2,1
8240,312.0,259.8,4488,19,20,2,1
8240,312.0,276.6,4780,20,22,2,1
8240,312.0,291.9,5045,22,24,4,1
8240,312.0,299.6,5178,22,24,4,1
8240,312.0,307.3,5310,22,24,4,1
8240,312.0,517.8,8947,45,46,2,1
8240,318.0,21.5,372,1,2,2,1
8240,318.0,42.9,741,2,3,9,1
8240,318.0,53.8,929,2,3,9,1
8240,318.0,64.7,1117,2,3,9,1
8240,318.0,75.6,1306,2,3,9,1
8240,318.0,86.4,1494,2,3,9,1
8240,318.0,97.3,1682,2,3,9,1
8240,318.0,108.2,1870,2,3,9,1
8240,318.0,119.1,2058,2,3,9,1
8240,318.0,139.0,2402,3,4,2,1
8240,318.0,172.8,2987,5,8,2,1
8240,318.0,222.8,3849,11,12,2,1
8240,318.0,322.0,5564,20,21,2,1
8240,318.0,356.8,6165,23,24,2,1
8240,324.0,20.3,351,1,2,3,1
8240,324.0,28.7,495,1,2,3,1
8240,324.0,47.7,824,2,3,12,1
8240,324.0,58.4,1009,2,3,12,1
8240,324.0,69.1,1194,2,3,12,1
8240,324.0,79.8,1380,2,3,12,1
8240,324.0,90.5,1565,2,3,12,1
8240,324.0,101.2,1750,2,3,12,1
8240,324.0,112.0,1935,2,3,12,1
8240,324.0,122.7,2120,2,3,12,1
8240,324.0,133.4,2305,2,3,12,1
8240,324.0,144.1,2490,2,3,12,1
8240,324.0,154.8,2675,2,3,12,1
8240,324.0,264.8,4575,12,13,2,1
8240,324.0,281.5,4864,13,16,2,1
8240,324.0,314.2,5430,18,19,2,1
8240,324.0,438.0,7569,30,31,2,1
8240,324.0,598.7,10345,44,45,3,1
8240,324.0,608.8,10521,44,45,3,1
8240,324.0,684.8,11832,51,52,2,1
8240,330.0,28.5,492,1,2,2,1
8240,330.0,58.9,1018,2,3,8,1
8240,330.0,74.9,1294,2,3,8,1
8240,330.0,90.8,1569,2,3,8,1
8240,330.0,106.8,1845,2,3,8,1
8240,330.0,122.7,2120,2,3,8,1
8240,330.0,138.6,2395,2,3,8,1
8240,330.0,154.6,2671,2,3,8,1
8240,330.0,387.9,6702,26,27,2,1
8240,330.0,540.5,9340,39,40,2,1
8240,330.0,674.8,11660,52,53,2,1
8240,330.0,723.5,12502,57,58,2,1
8240,330.0,740.5,12796,58,59,5,1
8240,330.0,749.5,12951,58,59,5,1
8240,330.0,758.5,13107,58,59,5,1
8240,330.0,767.5,13262,58,59,5,1
8240,336.0,28.2,487,1,2,3,1
8240,336.0,40.3,697,1,2,3,1
8240,336.0,72.3,1250,3,4,4,1
8240,336.0,82.1,1419,3,4,4,1
8240,336.0,91.9,1589,3,4,4,1
8240,336.0,128.9,2228,6,9,5,1
8240,336.0,142.2,2457,6,9,5,1
8240,336.0,155.5,2686,6,9,5,1
8240,336.0,168.7,2916,6,9,5,1
8240,336.0,313.2,5413,19,20,2,1
8240,336.0,413.0,7137,29,30,2,1
8240,336.0,487.0,8415,36,37,3,1
8240,336.0,495.5,8562,36,37,3,1
8240,336.0,514.2,8886,37,38,2,1
8240,336.0,554.5,9582,39,40,2,1
8240,336.0,663.2,11461,49,50,2,1
8240,336.0,798.6,13800,60,62,2,1
8240,336.0,824.2,14243,62,63,2,1
8240,342.0,60.8,1050,2,3,2,1
8240,342.0,130.3,2252,5,6,3,1
8240,342.0,140.2,2422,5,6,3,1
8240,342.0,174.2,3010,7,8,3,1
8240,342.0,190.3,3289,7,8,3,1
8240,342.0,225.2,3892,9,10,2,1
8240,342.0,247.5,4277,10,11,2,1
8240,342.0,465.5,8044,30,31,2,1
8240,342.0,487.0,8415,31,32,2,1
8240,342.0,518.8,8964,33,34,2,1
8240,342.0,554.0,9573,35,36,2,1
8240,342.0,583.0,10074,36,37,2,1
8240,342.0,801.0,13841,53,54,2,1
8240,342.0,820.5,14178,54,55,3,1
8240,342.0,833.0,14394,54,55,3,1
8240,342.0,856.0,14792,55,56,5,1
8240,342.0,866.5,14973,55,56,5,1
8240,342.0,877.0,15155,55,56,5,1
8240,342.0,887.5,15336,55,56,5,1
8240,342.0,916.0,15828,56,57,2,1
8240,348.0,129.0,2229,3,6,3,1
8240,348.0,144.5,2497,3,6,3,1
8240,348.0,169.9,2936,6,7,6,1
8240,348.0,179.8,3108,6,7,6,1
8240,348.0,189.8,3279,6,7,6,1
8240,348.0,199.7,3450,6,7,6,1
8240,348.0,209.6,3622,6,7,6,1
8240,348.0,232.5,4018,7,8,2,1
8240,348.0,273.8,4730,10,11,2,1
8240,348.0,295.0,5098,11,12,2,1
8240,348.0,381.5,6592,17,18,2,1
8240,348.0,526.0,9089,27,28,2,1
8240,348.0,864.8,14943,49,50,2,1
8240,348.0,923.8,15962,52,53,2,1
8240,348.0,994.8,17190,55,56,7,1
8240,348.0,1010.6,17463,55,56,7,1
8240,348.0,1026.4,17735,55,56,7,1
8240,348.0,1042.1,18008,55,56,7,1
8240,348.0,1057.9,18281,55,56,7,0
8240,348.0,1073.7,18554,55,56,7,1
8240,348.0,1130.0,19526,59,60,2,1
8240,348.0,1146.8,19816,60,61,2,1
8240,354.0,55.7,962,1,2,3,1
8240,354.0,73.3,1267,1,2,3,1
8240,354.0,127.5,2204,3,4,9,1
8240,354.0,145.6,2515,3,4,9,1
8240,354.0,163.6,2827,3,4,9,1
8240,354.0,181.6,3138,3,4,9,1
8240,354.0,199.6,3450,3,4,9,1
8240,354.0,217.7,3761,3,4,9,1
8240,354.0,235.7,4073,3,4,9,1
8240,354.0,253.7,4384,3,4,9,1
8240,354.0,531.0,9176,18,19,2,1
8240,354.0,564.5,9755,19,20,2,1
8240,354.0,593.2,10251,20,21,2,1
8240,354.0,767.5,13262,30,31,2,1
8240,354.0,969.8,16758,41,42,5,1
8240,354.0,990.6,17118,41,42,5,1
8240,354.0,1011.4,17477,41,42,5,1
8240,354.0,1032.2,17836,41,42,5,1
8240,354.0,1072.2,18528,42,43,2,1
8240,354.0,1109.8,19176,43,44,2,1
8240,354.0,1140.2,19704,44,45,2,1
8240,354.0,1164.2,20118,45,46,2,1
8240,354.0,1262.5,21816,53,54,2,1
8240,354.0,1329.2,22969,57,60,2,1
8240,354.0,1377.1,23796,61,63,4,1
8240,354.0,1391.4,24043,61,63,4,1
8240,354.0,1405.7,24290,61,63,4,1
8272,0.0,48.2,834,1,2,2,1
8272,0.0,98.2,1698,2,3,2,1
8272,0.0,170.0,2938,4,5,2,1
8272,0.0,237.2,4100,6,7,2,1
8272,0.0,287.2,4964,7,8,2,1
8272,0.0,395.0,6826,10,11,2,1
8272,0.0,515.8,8912,13,14,2,1
8272,0.0,555.5,9599,14,15,2,1
8272,0.0,765.8,13232,24,25,2,1
8272,0.0,1123.2,19410,38,39,4,1
8272,0.0,1140.5,19708,38,39,4,1
8272,0.0,1157.8,20006,38,39,4,1
8272,0.0,1217.0,21030,40,41,2,1
8272,0.0,1351.3,23351,46,48,2,1
8272,6.0,141.7,2448,1,2,3,1
8272,6.0,155.3,2684,1,2,3,1
8272,6.0,184.8,3192,2,3,2,1
8272,6.0,246.2,4255,5,6,2,1
8272,6.0,368.2,6363,11,12,2,1
8272,6.0,398.2,6882,12,13,2,1
8272,6.0,651.2,11254,24,26,2,1
8272,6.0,843.2,14571,35,36,2,1
8272,6.0,871.0,15051,36,37,2,1
8272,6.0,929.5,16062,39,41,2,1
8272,6.0,1173.0,20269,53,54,2,1
8272,6.0,1221.5,21108,55,56,2,1
8272,12.0,108.2,1871,1,2,2,1
8272,12.0,270.0,4666,11,13,2,1
8272,12.0,327.0,5651,15,16,2,1
8272,12.0,435.2,7521,21,22,2,1
8272,12.0,673.2,11634,36,37,2,1
8272,12.0,724.2,12515,39,40,2,1
8272,12.0,820.0,14170,45,46,2,1
8272,12.0,851.0,14705,46,47,2,1
8272,18.0,29.8,514,0,1,2,1
8272,18.0,76.2,1318,1,2,2,1
8272,18.0,275.2,4756,12,13,2,1
8272,18.0,393.8,6804,18,19,2,1
8272,18.0,418.2,7227,19,20,2,1
8272,18.0,621.0,10731,34,36,2,1
8272,18.0,691.0,11940,39,40,2,1
8272,24.0,53.0,916,1,2,2,1
8272,24.0,80.8,1395,2,4,2,1
8272,24.0,153.1,2646,7,9,2,1
8272,24.0,256.8,4437,16,17,2,1
8272,24.0,306.5,5296,19,20,2,1
8272,24.0,475.5,8217,32,33,2,1
8272,24.0,565.2,9768,41,42,2,1
8272,24.0,608.2,10511,45,46,4,1
8272,24.0,618.5,10688,45,46,4,1
8272,24.0,628.8,10865,45,46,4,1
8272,24.0,732.3,12654,52,54,4,1
8272,24.0,742.9,12837,52,54,4,1
8272,24.0,753.4,13019,52,54,4,1
8272,24.0,772.0,13340,54,55,2,1
8272,24.0,801.8,13854,56,57,2,1
8272,30.0,81.5,1408,4,5,2,1
8272,30.0,102.0,1763,5,6,2,1
8272,30.0,147.3,2546,8,9,2,1
8272,30.0,225.0,3888,16,17,2,1
8272,30.0,352.0,6083,27,28,2,1
8272,30.0,522.5,9029,41,42,2,1
8272,30.0,564.2,9750,44,45,2,1
8272,30.0,588.2,10165,46,47,2,1
8272,36.0,137.0,2367,7,8,2,1
8272,36.0,628.8,10865,52,53,2,0
8272,42.0,24.8,428,1,2,2,1
8272,42.0,45.0,778,2,3,2,1
8272,42.0,71.8,1240,4,5,2,1
8272,42.0,216.5,3741,16,17,2,1
8272,42.0,286.0,4942,24,25,2,1
8272,42.0,318.5,5504,27,28,2,1
8272,42.0,342.5,5918,29,30,2,1
8272,42.0,399.0,6895,34,36,2,1
8272,48.0,22.0,380,1,2,2,1
8272,48.0,39.5,683,2,3,2,1
8272,48.0,201.9,3488,17,18,2,1
8272,48.0,224.5,3879,18,23,2,1
8272,48.0,371.5,6420,36,37,3,1
8272,48.0,382.0,6601,36,37,3,1
8272,48.0,525.0,9072,52,53,3,1
8272,48.0,533.0,9210,52,53,3,1
8272,54.0,139.1,2404,13,14,2,1
8272,54.0,160.6,2775,14,19,2,1
8272,54.0,251.2,4342,27,28,2,1
8272,54.0,344.5,5953,35,36,2,1
8272,60.0,404.5,6990,46,47,2,1
8272,60.0,452.6,7821,50,52,2,1
8272,60.0,474.2,8195,52,53,2,1
8272,66.0,73.2,1266,6,7,2,1
8272,66.0,128.9,2227,13,15,2,1
8272,66.0,403.8,6978,40,42,2,1
8272,66.0,424.3,7331,42,46,2,1
8272,72.0,29.8,514,2,3,2,1
8272,72.0,73.2,1265,6,7,2,1
8272,72.0,95.7,1654,7,12,2,1
8272,72.0,115.6,1997,12,14,2,1
8272,72.0,344.9,5959,37,39,2,1
8272,72.0,364.9,6305,39,41,2,1
8272,72.0,411.3,7108,44,45,2,1
8272,72.0,428.6,7406,45,48,2,1
8272,78.0,289.5,5003,30,31,2,1
8272,78.0,332.4,5744,33,36,2,1
8272,84.0,93.2,1611,7,10,2,1
8272,84.0,112.1,1937,10,13,2,1
8272,84.0,142.5,2462,15,16,3,1
8272,84.0,149.5,2583,15,16,3,1
8272,84.0,202.8,3504,20,21,2,1
8272,84.0,258.4,4465,25,26,3,1
8272,84.0,267.3,4620,25,26,3,1
8272,84.0,352.5,6091,34,35,2,1
8272,84.0,400.4,6919,37,39,2,1
8272,90.0,59.0,1020,4,7,3,1
8272,90.0,69.1,1194,4,7,3,1
8272,90.0,86.8,1499,7,11,3,1
8272,90.0,94.4,1631,7,11,3,1
8272,90.0,143.8,2484,15,16,2,1
8272,90.0,161.9,2798,16,17,2,1
8272,90.0,181.6,3137,17,21,2,1
8272,90.0,203.6,3519,21,23,2,1
8272,90.0,357.6,6180,39,40,2,1
8272,96.0,63.2,1092,4,7,2,1
8272,96.0,89.6,1548,7,11,2,1
8272,96.0,249.2,4306,29,30,3,1
8272,96.0,257.8,4455,29,30,3,1
8272,96.0,389.3,6728,42,44,3,1
8272,96.0,398.9,6893,42,44,3,1
8272,102.0,91.4,1580,8,11,2,1
8272,102.0,186.5,3223,21,22,3,1
8272,102.0,195.6,3380,21,22,3,1
8272,102.0,217.6,3759,22,30,2,1
8272,102.0,256.5,4432,32,33,2,1
8272,102.0,415.0,7171,49,50,2,1
8272,102.0,445.5,7698,52,53,3,1
8272,102.0,454.5,7854,52,53,3,1
8272,108.0,86.7,1498,8,10,2,1
8272,108.0,142.5,2462,15,17,2,1
8272,108.0,164.0,2834,17,18,2,1
8272,108.0,233.9,4041,26,28,2,1
8272,108.0,278.0,4804,31,32,2,1
8272,108.0,319.3,5517,35,36,3,1
8272,108.0,329.0,5686,35,36,3,1
8272,108.0,348.6,6025,36,41,2,1
8272,108.0,417.0,7206,46,47,2,1
8272,108.0,467.0,8070,51,52,3,1
8272,108.0,475.0,8208,51,52,3,1
8272,114.0,149.2,2579,16,17,2,1
8272,114.0,166.8,2882,17,18,4,1
8272,114.0,175.5,3033,17,18,4,1
8272,114.0,184.3,3185,17,18,4,1
8272,114.0,202.5,3500,18,25,3,1
8272,114.0,212.0,3664,18,25,3,1
8272,114.0,243.0,4199,27,28,2,1
8272,114.0,392.5,6782,41,44,2,1
8272,120.0,175.6,3035,19,20,2,1
8272,120.0,193.1,3337,20,24,3,1
8272,120.0,201.5,3482,20,24,3,1
8272,120.0,220.2,3805,24,28,2,1
8272,120.0,256.2,4428,30,32,2,1
8272,120.0,480.2,8299,52,54,2,1
8272,126.0,163.5,2825,17,18,2,1
8272,126.0,182.5,3154,18,20,2,1
8272,126.0,238.0,4113,25,26,2,1
8272,126.0,470.1,8124,51,53,2,1
8272,132.0,88.0,1521,7,8,2,1
8272,132.0,197.2,3408,19,20,2,1
8272,132.0,282.8,4886,27,30,2,1
8272,132.0,329.8,5699,34,35,3,1
8272,132.0,340.1,5876,34,35,3,1
8272,138.0,20.0,346,1,2,2,1
8272,138.0,247.5,4277,25,26,2,1
8272,138.0,266.2,4601,26,27,2,1
8272,138.0,305.7,5282,28,31,2,1
8272,138.0,359.7,6215,35,36,2,1
8272,138.0,373.9,6461,36,39,3,1
8272,138.0,380.4,6574,36,39,3,1
8272,138.0,429.2,7416,43,44,3,1
8272,138.0,438.3,7574,43,44,3,1
8272,144.0,38.5,665,2,3,2,1
8272,144.0,93.8,1620,7,8,2,1
8272,144.0,380.9,6582,35,37,2,1
8272,144.0,499.8,8637,47,48,2,1
8272,150.0,136.5,2359,9,11,3,1
8272,150.0,145.5,2514,9,11,3,1
8272,150.0,169.5,2929,12,13,2,1
8272,150.0,301.2,5206,24,25,2,1
8272,150.0,356.3,6157,28,29,3,1
8272,150.0,365.2,6310,28,29,3,1
8272,150.0,418.7,7235,33,34,3,1
8272,150.0,425.8,7358,33,34,3,1
8272,150.0,445.8,7703,34,35,2,1
8272,150.0,513.2,8869,39,40,4,1
8272,150.0,523.0,9037,39,40,4,1
8272,150.0,532.8,9206,39,40,4,1
8272,150.0,561.0,9695,41,42,42,0
8272,150.0,569.6,9842,41,42,42,0
8272,150.0,578.1,9990,41,42,42,0
8272,150.0,586.6,10137,41,42,42,0
8272,150.0,595.2,10285,41,42,42,0
8272,150.0,603.7,10432,41,42,42,0
8272,150.0,612.2,10580,41,42,42,0
8272,150.0,620.8,10727,41,42,42,0
8272,150.0,629.3,10875,41,42,42,0
8272,150.0,637.9,11022,41,42,42,0
8272,150.0,646.4,11170,41,42,42,0
8272,150.0,654.9,11317,41,42,42,0
8272,150.0,663.5,11465,41,42,42,0
8272,150.0,672.0,11612,41,42,42,0
8272,150.0,680.5,11760,41,42,42,0
8272,150.0,689.1,11907,41,42,42,0
8272,150.0,697.6,12055,41,42,42,0
8272,150.0,706.1,12202,41,42,42,0
8272,150.0,714.7,12350,41,42,42,0
8272,150.0,723.2,12497,41,42,42,0
8272,150.0,731.8,12645,41,42,42,0
8272,150.0,740.3,12792,41,42,42,0
8272,150.0,748.8,12940,41,42,42,0
8272,150.0,757.4,13087,41,42,42,0
8272,150.0,765.9,13235,41,42,42,0
8272,150.0,774.4,13382,41,42,42,0
8272,150.0,783.0,13530,41,42,42,0
8272,150.0,791.5,13677,41,42,42,0
8272,150.0,800.0,13825,41,42,42,0
8272,150.0,808.6,13972,41,42,42,0
8272,150.0,817.1,14120,41,42,42,0
8272,150.0,825.6,14267,41,42,42,0
8272,150.0,834.2,14415,41,42,42,0
8272,150.0,842.7,14562,41,42,42,0
8272,150.0,851.2,14710,41,42,42,0
8272,150.0,859.8,14857,41,42,42,0
8272,150.0,868.3,15005,41,42,42,0
8272,150.0,876.9,15152,41,42,42,0
8272,150.0,885.4,15300,41,42,42,0
8272,150.0,893.9,15447,41,42,42,1
8272,150.0,902.5,15595,41,42,42,0
8272,156.0,262.5,4536,21,22,2,1
8272,156.0,337.0,5823,26,27,2,1
8272,156.0,398.0,6877,31,32,2,1
8272,156.0,531.5,9184,41,43,2,1
8272,156.0,552.0,9539,43,44,2,1
8272,156.0,597.8,10329,47,48,2,1
8272,156.0,724.2,12515,56,57,2,1
8272,156.0,934.9,16155,73,74,2,1
8272,156.0,980.1,16937,76,83,9,1
8272,156.0,994.5,17185,76,83,9,1
8272,156.0,1008.9,17433,76,83,9,1
8272,156.0,1023.2,17681,76,83,9,1
8272,156.0,1037.6,17929,76,83,9,1
8272,156.0,1051.9,18177,76,83,9,1
8272,156.0,1066.3,18425,76,83,9,1
8272,156.0,1080.6,18674,76,83,9,1
8272,156.0,1111.2,19202,83,84,2,1
8272,156.0,1136.2,19634,84,86,2,1
8272,156.0,1170.0,20218,88,89,2,1
8272,156.0,1190.2,20566,89,90,5,1
8272,156.0,1201.8,20767,89,90,5,1
8272,156.0,1213.4,20968,89,90,5,1
8272,156.0,1225.1,21170,89,90,5,1
8272,156.0,1252.1,21637,90,92,2,1
8272,162.0,80.4,1389,4,6,2,1
8272,162.0,205.0,3542,14,15,2,1
8272,162.0,251.8,4350,18,19,2,1
8272,162.0,385.8,6666,26,27,2,1
8272,162.0,459.5,7940,30,31,2,1
8272,162.0,608.1,10508,38,39,2,1
8272,162.0,648.6,11208,41,43,2,1
8272,162.0,684.8,11832,45,46,2,1
8272,162.0,720.1,12444,47,48,4,1
8272,162.0,735.2,12705,47,48,4,1
8272,162.0,750.4,12966,47,48,4,1
8272,162.0,781.4,13502,48,51,4,1
8272,162.0,797.2,13776,48,51,4,1
8272,162.0,813.1,14051,48,51,4,1
8272,162.0,880.9,15222,54,55,2,1
8272,162.0,934.8,16152,59,60,2,1
8272,162.0,992.3,17148,63,64,3,1
8272,162.0,1005.7,17378,63,64,3,1
8272,162.0,1029.5,17790,64,65,2,1
8272,162.0,1051.9,18176,65,66,4,1
8272,162.0,1063.8,18382,65,66,4,1
8272,162.0,1075.6,18587,65,66,4,1
8272,162.0,1103.9,19075,66,67,2,1
8272,162.0,1131.9,19559,67,69,2,1
8272,162.0,1222.2,21119,75,76,3,1
8272,162.0,1232.3,21295,75,76,3,1
8272,162.0,1294.5,22369,79,80,2,1
8272,162.0,1324.1,22881,80,81,4,1
8272,162.0,1339.2,23142,80,81,4,1
8272,162.0,1354.4,23404,80,81,4,1
8272,168.0,239.1,4132,17,19,2,1
8272,168.0,296.5,5124,21,22,2,1
8272,168.0,514.5,8891,34,35,2,1
8272,168.0,572.8,9897,36,37,2,1
8272,168.0,675.5,11673,40,41,2,1
8272,168.0,705.0,12182,41,43,4,1
8272,168.0,717.0,12390,41,43,4,1
8272,168.0,729.0,12597,41,43,4,1
8272,168.0,756.0,13064,43,44,2,1
8272,168.0,865.3,14952,49,51,5,1
8272,168.0,876.3,15143,49,51,5,1
8272,168.0,887.4,15334,49,51,5,1
8272,168.0,898.5,15525,49,51,5,1
8272,168.0,922.8,15946,51,52,7,1
8272,168.0,936.1,16175,51,52,7,1
8272,168.0,949.4,16405,51,52,7,1
8272,168.0,962.6,16634,51,52,7,1
8272,168.0,975.9,16864,51,52,7,1
8272,168.0,989.2,17094,51,52,7,1
8272,168.0,1095.8,18935,61,62,2,1
8272,168.0,1119.8,19349,62,67,2,1
8272,174.0,29.2,505,0,1,2,1
8272,174.0,303.2,5239,14,15,3,1
8272,174.0,321.8,5561,14,15,3,1
8272,174.0,585.2,10113,27,28,2,1
8272,174.0,682.9,11800,31,32,7,1
8272,174.0,692.2,11961,31,32,7,1
8272,174.0,701.6,12123,31,32,7,1
8272,174.0,710.9,12285,31,32,7,1
8272,174.0,720.3,12447,31,32,7,1
8272,174.0,729.6,12608,31,32,7,1
8272,174.0,761.2,13154,33,34,2,1
8272,174.0,785.0,13565,34,35,2,1
8272,174.0,886.5,15319,43,44,3,1
8272,174.0,896.5,15492,43,44,3,1
8272,174.0,917.6,15857,44,45,2,0
8272,174.0,976.5,16874,48,49,3,1
8272,174.0,994.5,17185,48,49,3,1
8272,180.0,29.2,505,1,2,2,1
8272,180.0,258.4,4465,14,15,4,1
8272,180.0,270.2,4670,14,15,4,1
8272,180.0,282.1,4875,14,15,4,1
